hhsize,children,region,tenure,hhincome,gross_pay,number_in_work,food_and_drink,tobacco_alcohol,clothing,housing_and_energy,household_goods,health,transport,communication,recreation,education,restaurants_etc,misc_goods,total_consumption,non_consumption,total_expenditure,weight
2,0,Yorkshire,Owned outright,344.604,0,0,57.65,0,2.925,20.73,63.385,2.675,8.85,3.28,34.325,0,3.75,16.925,286.385,28.478553132823,269.510151075236,3797.558087885569
1,0,North West,Mortgaged,500.48,632.77,1,82.495,8.565,23.285,27,5.135,0,80.655,9.95,17.6,0,24.52,33.215,352.17,122.195671878307,402.72,3683.9046730920218
3,2,Wales,Rented,129,0,0,24.54,0.285,1,109.92,0.87,0,0,21.24,36.71,0,10.69,3.935,239.59,19.8814039705901,180.069351695177,4210.947712236888
5,3,West Midlands,Mortgaged,507.5376,284.94,2,86.215,31.595,10.995,29.26,8.45,1.25,52.9,11.19,145.275,4.25,62.885,14.74,256.81,106.2966478018,511.140508859551,3628.2647182128535
3,1,North West,Mortgaged,341.14,0,1,56.65,0,11.25,13.09,2.995,7.815,0,33.54,20.3,0,34.965,17.455,163.247307692308,73.104102577179,247.917515125324,3310.5398389141756
4,2,North West,Mortgaged,352.94,275,2,65.09,12.21,14.98,19.6,12.935,0,0,15,10.39,0,81.92,7.38,231.625,92.4174146920537,301.666355937583,4203.052684961738
4,2,Northern Ireland,Mortgaged,811.54,664.44,2,93.98,17.405,15,11.56,17.44,0.36,32.5,4.46,11.955,0,10.3,22.05,260.17,102.335836756132,315.0304008449,1283.1418063239444
1,0,Yorkshire,Rented,84,0,0,15.02,0,0,7.47,1.08,0.795,21.185,2.32,13.45,0,0,0,66.75,10.3217029572548,89.4083596648942,3535.1233837766267
4,1,Northern Ireland,Mortgaged,402.72,233.5,4,102,37.225,64.485,35.58,17.6,2.125,27.5,21.065,136.34,2.5,42.04,33.52,449.105,128.96260875554,778.892,849.0652117705699
2,0,Eastern,Rented,709.16,426.96,2,51.13,6.89,88.455,122,2.45,6.96,75.265,19.71,109.13,0,62.29,32.975,409.285,73.1159132474505,692.166167966957,4667.685033811096
2,0,South West,Mortgaged,256.534,0,0,41.65,81.12,8.25,23.43,18.495,9.455,3,3.69,38.555,0,9.85,14.615,205.495,47.0799706906456,238.396661117033,2773.652999938837
2,0,North West,Mortgaged,675.64,279.82,2,73.53,3.74,0,36.62,13.405,0,49.24,8.07,60.395,0,64.07,29.035,332.585,124.24,463.296867216859,3203.0325529487536
3,1,Wales,Owned outright,656.06,0,1,40.86,8.63,0,54.77,6.775,7.045,45.25,12.06,104.54,0,9.56,29.375,418.31,168.408561929169,397.521129484407,3229.5408565530547
1,0,East Midlands,Mortgaged,462.21,614.82,1,63.935,3.99,27.5,39.225,12.595,0,427.225,12.92,96.63,0,28.365,48.085,856.01,101.732694662021,945.732538461538,4168.599385555176
1,0,South East,Mortgaged,275.94,364.22,1,34.415,1.025,0,11.99,2.37,0.84,21.73,4.08,12.95,0,38.46,11.825,89.27,82.8027724929105,217.165841737564,4001.079898593041
4,2,West Midlands,Mortgaged,1350.32,83.02,2,70.675,8.52,100.125,40.93,53.44,2.835,62.735,12.84,130.235,0,47.485,49.825,340.14,108.580955332546,876.67631219348,4507.860700015913
2,0,Merseyside,Mortgaged,301.71,0,0,34.05,8.525,0,22.01,4.815,0,46.805,6.23,41.6,0,17.65,9.1,235.375,86.2708436363636,267.233725892857,4093.896437603385
1,0,North West,Rented,181.83,0,0,32.59,0,7,77.78,4.775,0,18.14,7.52,10.345,0,5.58,13.23,177.410384615385,24.3317712563146,178.165023703307,3511.638176059339
2,0,Yorkshire,Owned outright,250.594,227.85,1,74.985,23.175,51.74,26.13,6.16,0,15.545,4.33,12.365,0,35.705,27.145,275.745,34.056482627612,250.761348213598,3532.574988896667
3,1,South West,Owned outright,148.4,0,2,61.68,17.31,38.5,18.51,2.55,0,20.75,4.28,27.235,0,4.86,20.295,163.105,19.1947832673181,215.925579583115,2916.338128953133
3,0,Wales,Mortgaged,815.1638,375.12,3,26.56,10.695,178.955,43.45,16.615,0,10.55,15.62,64.805,94.46,83.86,28.5,488.985,193.080722001678,472.456128974304,4458.241952647251
5,2,East Midlands,Owned outright,304.48,0,2,35.065,4.095,0,10.55,70.17,0,42.5,17.65,50.89,0,7.975,35.935,411.49,41.9268771976462,295.078848271549,3485.3547308267994
1,0,East Midlands,Owned outright,466,0,0,42.45,1.89,13.745,25.14,8.055,0,17.5,2.19,49.83,0,5.075,14.93,169.39,38.3467832626193,244.768556478873,3117.1116706724183
1,0,Eastern,Owned outright,363.44,504.73,1,30.89,0,0,80.81,1.585,0,35.94,6.92,23.06,0,23.585,16.59,179.14,114.94,260.995332253894,3503.4433376218185
2,0,Eastern,Rented,328.64,92.31,2,10.975,0,0,133.93,30.905,0,117.825,30,60.605,0,4.365,16.035,264.52,124.618554088609,533.607843902273,4064.9396761732633
2,0,South West,Mortgaged,400.6194,295.64,2,50.165,0,0,9.54,16.835,0,76,7.79,142.455,0,0,45.185,395.55,318.806943704908,581.621636385571,3682.480570070843
2,0,Yorkshire,Owned outright,444.644,0,0,38.11,1.995,30.24,24.05,7.45,122.3,25.685,29.25,20.81,0,10.475,37.8861538461538,277.82,101.243712612579,219.588640194277,4375.918804319075
1,0,Wales,Mortgaged,159.652,0,0,43.87,0,13.48,17.83,34.47,0.735,0.43,6.81,1.52,0,6.36,18.995,76.98,18,114.895,3448.4030050673628
1,0,Wales,Owned outright,250.36,0,0,32.105,2.65,1,20.35,0,0,0,3.55,1.45,0,7.34,21.02,110.64,22.3063523867099,146.61358709991,3402.157133275128
2,0,South West,Owned outright,657.294,326.92,2,106.71,32.93,0,29.87,16.46,13.765,186.85,17.98,167.705,0,40.475,29.07,441.693846153846,114.80971869953,817.505901577812,3014.1265364057567
2,0,Northern Ireland,Mortgaged,616.89,68.08,2,64.42,16.38,103.965,26.76,5.675,10.415,117.07,5.12,122.835,576.92,40.24,32.825,782.9,172.478723098366,445.526964211392,1298.3322385495942
3,1,North East,Mortgaged,536.06,260,2,34.39,43.13,67.985,48.37,1.53,0,10.75,4.74,18.295,0,48.435,99.825,288.245,173.066149553066,354.850998574921,3500.720052897154
2,0,Wales,Mortgaged,866.0912,679.67,2,37.335,46.04,19,23.16,80.84,2.31,15.62,11,30.29,0,58.77,24.625,352.84,45.17,377.740943550496,5045.6469724782855
2,0,West Midlands,Owned outright,760.684,119.64,2,51.175,0,36.5,27.115,30.9,0.695,188.835,13.305,26.205,0,29.825,87.42,516.015,52.35,500.972916117699,4257.643300772664
4,2,West Midlands,Mortgaged,697.69,843.05,2,28.69,0,57.24,17.51,3.03,3.985,153.005,34.81,97.065,9.5,74.225,67.225,444.755,185.56415339291,696.277073720697,2943.1462437197792
2,1,Wales,Rented,31.88,0,2,16.985,14.12,13.2403846153846,10,6.635,0,0.7,0,1.185,0,6.66,3.79,120.605,5,101.46,4310.110254183608
1,0,South West,Owned outright,184.632,0,0,10.425,25.25,2,43.03,0,0,0.8,2.5,0,0,23.225,11.565,153.375,23.24,110.06,3654.723053290094
5,3,Eastern,Mortgaged,835.96,0,1,98.565,36.205,45.095,27.93,18.84,0.13,71.32,24.22,134.075,0,134.15,52.965,529.465,169.218000897185,841.449168533747,4074.458680577789
1,0,Yorkshire,Owned outright,304.072,0,0,14.045,0,0,21.28,16.22,0,13.83,3.44,43.14,0,5.85,23.585,211.565,19.1319630413462,113.360384615385,3759.0073692602823
1,0,South West,Rented,57.69,0,0,17.515,2.5,0,72.46,0,0,5,13.08,40.15,0,38.355,2.02,207.025,0,148.756949654261,4745.785841602843
2,1,East Midlands,Rented,143.05,0,0,48.115,0,0,5,7.745,0.845,3.6,10,2.23,0,0,2.31,104.925,4.70379992558399,75.165,3388.5157253882785
1,0,Northern Ireland,Mortgaged,503.97,623.12,1,20.23,47.06,7,21.01,3.87,42.89,38.685,11.66,85.645,0,36.29,59.695,279.3,66.521,403.25,1207.2895822498083
2,0,West Midlands,Owned outright,178.984,0,0,44.85,12.92,1.095,18.23,0.045,0,7.765,5.38,29.685,0,8.83,16.745,137.88,16.3104748183585,124.225,4642.850675863232
2,1,South West,Mortgaged,655.57,461.57,1,56.28,11.69,6,27.28,14.17,3.85,26,13.77,89.835,0,12.925,31.575,310.495,70.1067931102317,345.28303405182,3005.1072172717772
1,0,North West,Other,200.47,0,0,4.495,7,14.875,6.15,2.835,0,5.99,3.46,62.8,0,30.45,0,126.07,0.46,145.1948798967,3961.779652061883
2,0,South West,Owned outright,615.83,0,0,24.145,0,5.75,31.52,8.06,19.175,241.86,5.34,44.34,0,0.4,36.195,562.745,137.960485242791,517.457769889368,3005.1072172717772
4,2,Eastern,Mortgaged,447.38,0,1,102.61,0,11.5,15.18,5.985,3.92,55.55,6.94,36.105,10,12.45,25.37,249.41,136.4565,369.510007412624,5221.186408033241
4,0,South East,Mortgaged,1743.068,0,4,140.34,10.55,178.605,43.78,138.105,107.5,378.265,74.81,112.235,0,114.745,97.41,1468.635,662.126922788975,2077.27349032953,3926.426919168318
1,0,North East,Owned outright,142.972,0,0,19.565,0,2.5,11.86,0.495,0,5,5.495,5.685,0,0,14.515,89.195,22.123854390253,51.6479459497207,3330.9519822173893
2,1,London,Rented,116.18,0,2,26.865,15.605,18,108.47,0,0.78,12.5,4.62,3.495,0,16.825,6.345,226.04,5.82,264.128516034985,4044.502548606493
1,0,South East,Rented,214.522,0,0,11.33,0,2.985,88.2626923076923,0,0,35,3,6.83,0,0,0.71,127.435,24.0766713235879,185.905,3816.3212697958575
2,0,Eastern,Mortgaged,519.23,0,0,60.415,0,0,35.29,26.37,3.195,28.52,19.79,23.75,0,16.225,21.65,251.97,226.521431644797,567.619741531889,3054.3262164239645
2,0,Wales,Owned outright,385.372,181.96,2,25.675,89.795,0,67.495,5.255,0,25.49,13.85,38.725,0,36.165,26.85,279.165,38.29,213.75,5250.343043571634
1,0,South West,Owned outright,222.872,0,0,26.285,0,5,12.1,1.115,6.95,16.43,9.39,16.85,0,7.775,9.195,100.775,8.03069791434634,161.28,3186.2930963843037
4,2,Eastern,Mortgaged,679.227,673.13,1,88.24,0,98.435,35.31,85.27,0,39.895,17.06,63.46,7.5,35.82,79.46,306.985,177.796330633009,523.1,4214.270619286243
2,0,East Midlands,Owned outright,368.1,0,0,34.605,11.17,19.25,40.3,41.73,2.49,190.33,12.425,53.43,0,1.65,15.96,372.795,13.77,375.652929971781,3682.480570070843
5,3,East Midlands,Mortgaged,357.11,0,1,0.89,0,18.125,20.76,30.77,5.6,42.61,6.92,7.31,0,4.935,17.265,200.02,59.0804603704084,385.600684620141,2211.4071334815385
4,2,Wales,Rented,147.97,0,0,59.94,0,1.495,109.92,2.55,1.56,13.15,0,34.1,0,6.475,10.765,321.955,12.6919924385177,483.260620118072,3765.428324987223
4,2,Scotland,Mortgaged,461.63,426.28,2,64.745,66.16,18.4615384615385,22.49,40.48,0.705,3.925,5.77,29.695,0,22,5.08,233.36,132.152729804306,333.787910999186,4670.783082488718
3,1,North West,Mortgaged,252.79,238.02,2,17.865,14.885,0,26.9,4.06,0.55,0,11.31,15.37,0,26.42,36.025,227.835,120.718110968334,365.072412002847,5443.4464163875045
3,1,East Midlands,Other,103.66,0,0,15.35,0,17,0,15.53,0,0,0,1.19,0,9.425,9,128.42,0,91.685,4317.055879444688
2,0,Scotland,Owned outright,305.22,0,0,27.94,16.63,0,21.58,2.155,0,15.5,2.31,43.81,0,25.295,23.365,165.26,34.4059136957795,241.234718875973,3273.1134121476853
2,0,Eastern,Mortgaged,984.4628,741.62,2,30.985,15.28,10.375,30.42,44.125,29.995,418.485,9.56,98.345,0,79.86,50.78,1488.18,121.1455,1081.27431423168,3070.7158932990096
2,0,London,Rented,755.89,0,2,19.43,0,0,95,1.85,0.32,62.7,26.54,9.77,0,14.66,19.78,220.5,179.486091985439,452.6385,4002.0043163436135
4,2,South East,Mortgaged,1068.4318,1038.57,2,128.08,6.235,24.495,28.56,10.495,0.695,63.28,19.61,36.82,7.7,3.075,157.615,543.94,154.180138352701,846.724192700338,3188.3168217301572
3,1,London,Owned outright,307.37,0,0,111.175,5.855,47.665,36.55,15.65,0,0,3.2,5.735,0,18.69,36.265,333.070384615385,57.9222603599833,201.084583343392,3452.6253456037703
3,0,Scotland,Owned outright,710.0934,62.53,2,92.855,7.74,3.525,32.48,2.525,0,72.62,23.14,88.22,0,73.455,33.87,474.07,81.5257355203036,449.884445647143,5146.808255507318
2,0,North West,Owned outright,265.752,0,0,13.015,0,0,21.7,1.815,0,5,1.05,1,0,14,12.835,97.085,22.9915348786168,182.401463045611,3542.618662835336
3,1,South East,Mortgaged,584.93,519.62,2,67.185,12.99,54.25,33.44,151.725,0,119.47,163.08,42.995,0,59.42,22.52,500,111.609035907708,577.596581328949,3721.6808795479024
2,0,North East,Owned outright,463.62,0,0,29.42,33.89,16,48.35,131.025,1.6,86.485,15.55,7.9,0,0,14.115,473.91,38.2259408839779,330.737457271504,3157.6111618529785
2,0,Wales,Owned outright,232.754,0,0,45.09,0,14.95,21.21,4.315,0,52.69,11.69,12.09,0,14.68,11.985,213.25,26.3709802235598,234.635,3480.607720756281
2,0,London,Mortgaged,1071.78,0,2,28.41,0,35.86,28.03,19.195,0,22.62,11.64,44.97,0,90.335,41.67,415.305,110.590431666647,570.912406295933,3873.3353591690993
3,2,North West,Rented,160.95,0,0,19.22,1.36,25.495,29.71,4.24,0,8.25,5.38,7.435,0,5.5,3.5,197.675,15.315738317757,90.165,3533.474422383709
2,0,West Midlands,Owned outright,194.624,0,1,58.265,0,29.11,8.63,3.07,17.045,13.875,27.7,46.8380769230769,0,63.97,17.505,326.795,23.893461815562,193.166,3473.8619696034434
2,0,South West,Owned outright,678.652,0,0,48.24,14.23,0,26.53,5.695,0,15.975,20.98,25.285,0,0,13.98,198.35,203.508813405902,457.450881758244,3585.8664230040877
1,0,Scotland,Mortgaged,221.68,279.5,1,5.96,0,3.5,3.62,0,0,38.095,3.54,9.74,0,28.84,32.7,134.11,50.9656075609849,321.878848666699,4771.019947767177
3,1,South East,Owned outright,515.31,384.65,1,47.74,0,3.96,15.49,32.835,10,54.55,6.065,26.52,0,4.165,39.215,248.176538461538,61.4648009497214,398.532745218555,3813.14826832767
1,0,Yorkshire,Owned outright,87.092,0,0,24.245,0,0,10.12,40.97,0,14.25,4.46,16.435,0,0,0,59.805,0,153.535,3598.3085862415464
3,1,South East,Mortgaged,1103.32,729.25,2,100.825,18.055,23.5,31.27,27.84,0.795,50.415,6.11,78.975,0,45.625,30.735,411.945,77.4238347353404,460.600969739333,2590.6932381157494
2,0,West Midlands,Mortgaged,389.99,378,2,55.1,10.065,37.99,7.68,1.165,0,284.745,29.24,41.58,5,40.33,38.66,842.695,113.240386856977,603.44620604369,3216.1492913014968
4,1,West Midlands,Rented,379.142,275.44,3,99.395,9.75,149.945,222.45,65.12,4.99,12.5,3.64,61.165,0,111.99,97.87,709.895769230769,31.12172474719,631.261523963925,5158.525875102427
2,1,Wales,Rented,297.19,277.03,1,32.165,0,5.975,66.2653846153846,7.23,0.62,42.68,6.19,68.035,0,17.855,7.395,236.715,3.48915471433579,264.133192746114,2684.659053248431
1,0,North West,Other,115.262,0,0,12.49,0,2.5,6.15,11.835,0,0,1.96,8.73,0,2.415,2.36,80.785,2.31,64.5395164697974,3577.6965688300934
2,0,Eastern,Rented,302.214,47.75,2,53.15,12.945,0,65.71,6.54,0,46.97,9.59,19.9,0,253.08,53.595,491.095,17.9574368976595,426.045,4273.683197958303
4,3,Scotland,Rented,176.63,0,1,32.61,9.24,41.99,12.77,3.145,1.875,5.02,0,56.065,0,22.77,3.8,203.57,6.74,177.505461441705,3103.845026738504
1,0,Northern Ireland,Rented,235.85,0,0,16.76,0,0,139.32,0.94,0,24,30.98,5.445,0,5.275,29.04,235.6,23.3667427373171,286.91586973362,874.099443826658
1,0,Northern Ireland,Rented,177.242,0,0,12.99,0,0,114.15,0,0,0,2.12,10.405,0,45.4,1,143.55,15.67,136.82352515122,1511.7228333510425
1,0,Scotland,Mortgaged,173.09,258,1,11.505,14.34,9.995,39.26,5.495,10.96,14.01,3.14,36.65,0,2.245,10.915,137.881923076923,74.4041061051014,231.297921949272,3587.3904630793572
1,0,Northern Ireland,Owned outright,77.372,0,0,16.775,0,0,30.15,3.065,0,0,3.46,5.145,0,2.95,18.85,104.7,0,53.315,1069.276510515443
1,0,West Midlands,Rented,80,0,0,9.17,11.165,24.995,18.15,6.735,0,0,5.15,8.945,0,6.875,10.73,110.469230769231,0,65.3366741221889,4070.636088257866
2,0,Merseyside,Owned outright,180.264,7.5,0,49.615,19.3,0,25.96,7.37,4.295,0.645,6.58,38.15,0,28.035,9.83,228.935,14.8474331052808,203.48,3400.982872889264
2,0,West Midlands,Rented,456.18,0,1,52.51,3.24,0,49.58,7.945,0,113.75,6.05,42.43,0,2.75,15.04,297.365,94.6007012852988,327.396226232427,4257.768222090297
1,0,Merseyside,Rented,107.192,0,0,13.41,0,0,17.5,2.24,0,0,2.46,0.425,0,0,0.23,56.845,0,56.165,3773.897990323579
1,0,Northern Ireland,Owned outright,236.55,0,0,30.99,0,0,17.81,15.195,8.495,19.985,14.54,43.985,0,63.935,16.665,204.66,18.2580430088954,477.333314822725,1420.9050354230178
2,0,North East,Owned outright,367.284,0,1,31.17,39.845,11.725,25.335,7.865,0,18.53,25.77,59.92,0.25,8.925,18.395,249.67,146.964587587996,354.591313009935,3322.5572696716376
5,2,North East,Mortgaged,465.46,0.01,1,74.15,6.235,61.305,16.55,7.015,28.47,69.6,11.31,36.105,0,9.35,19.295,409.105,153.770132044199,311.628890322269,4174.420718957448
1,0,East Midlands,Rented,155.792,0,0,21.81,0,0,9.88,1.875,0,0,2.42,7.915,0,0,0,55.545,0,44.11,2950.816412623193
1,0,Northern Ireland,Mortgaged,246.95,309.35,1,30.06,43.115,2,13.67,5.07,0,15.505,15.39,24.565,0,0,14.345,121.35,67.3515921959847,209.31,1210.0128669744693
8,5,Northern Ireland,Rented,322.2,0,0,80.81,2.49,24.75,19.62,88.86,4.34,46.805,6.92,44.48,0,55.445,43.705,494.665,70.45,528.432410704917,712.176431895012
2,0,Wales,Mortgaged,484.65,301.07,2,27.53,0,11.55,44.23,5.255,0,56.35,20.55,26.51,0,6.65,52.055,316.18,79.9639488212164,361.588577081865,3391.26399437647
3,2,Eastern,Rented,149.94,0,0,16.325,0,18.995,64.7980769230769,0.875,0,43.5,20.08,114.645,0,57.41,29.04,381.34,66.8379789947832,450.26,4353.807731095897
4,1,North West,Mortgaged,728.57,657.55,2,89.355,23.285,39.75,13.08,151.405,6.28,174.685,11.695,232.155,0,181.705,107.445,1230.41961538462,72.7845597982709,673.103835599865,3614.9481057518783
4,2,London,Mortgaged,903.19,1034.48,2,75.105,2.245,80.24,67.87,7.51,16.25,139.555,17.31,67.505,0,73.63,34.83,711.31,319.370062623043,801.6956017991,4844.498666806061
1,0,North West,Rented,252.89,0,0,19.865,1.645,1,115.15,0,0,24,3.46,4.83,0,0.7,10.355,171.685,0,211.268808524633,3804.9534298901494
2,0,North West,Rented,361.752,0,1,77.155,27.38,15.765,67.08,12.12,0.51,68.25,9.71,26.79,0,0.47,22.27,276.192692307692,25.133192746114,322.274314349047,3368.0785978215304
2,0,South West,Owned outright,2174.624,1464.65,1,28.77,107.7,170.695,45.48,149.015,0.69,193.07,221.54,37.435,0,294.075,328.86,909.855,481.123139255936,1076.423436443,3269.6156152536223
2,0,Eastern,Rented,434.54,529.32,2,28.15,0,33.5,144.01,15.64,0,11.17,20.56,12.665,0,50.07,59.895,312.99,18.5612611494421,447.9,3768.026688394239
1,0,Eastern,Mortgaged,1765.75,2372.56,1,27.43,11.99,143.49,118.86,12.375,17.175,78.42,19.36,190.245,0,103.815,19.415,942.01,654.861891163015,1003.55575893777,4059.293232615692
1,0,London,Other,314.65,433.87,1,22.195,0,0,13.22,0,0,0,3.85,21.39,0,2.8,9.01,100.08,9.45361807289066,87.5446882344943,4291.24713521922
2,0,South East,Rented,284.032,0,0,19.525,0,31.42,118.36,1.29,0,0,7.13,53.68,0,13.275,25.82,233.925,15.4165510582993,165.687019261327,3956.033271450213
3,1,Merseyside,Rented,265.052,180.6,1,32.58,0,9.625,66.2653846153846,6.68,0,5,3.46,23.66,0,12.1,10.105,139.13,19.4716550381308,163.249673989815,3755.409635312091
4,0,Scotland,Rented,316.47,0,1,22.31,57.5,75,63.16,33.455,0,130.1,41.62,36.845,4.25,90.35,116.255,578.14,1.85,685.277671790074,5714.150911724554
2,0,Eastern,Owned outright,355.344,0,0,32.44,1.395,1.745,42.08,0.745,0,3.4,11.46,15.58,0,0,25.52,167.985,41.2787828530259,190.572168772684,2999.2858838695124
6,4,Scotland,Mortgaged,549.32,455,2,106.165,0,25.23,20.61,51.635,0,70.9,20.28,82.15,0,94.975,38.565,448.395,131.834504929959,606.023354489164,2724.309079469002
1,0,Yorkshire,Rented,140.442,0,0,19.465,0,37.495,154,0,0,2.5,5.77,9.225,0,14.175,4.785,406.39,3.16,370.920735915493,3509.164733969966
2,0,East Midlands,Mortgaged,472.05,290.07,2,50.515,42.79,0,56.835,56.34,0,12.85,20,183.965,0,42.28,26.85,1108.105,103.375562537048,519.398784698997,2725.3834028007527
3,0,South West,Mortgaged,587.734,0,2,35.3,0,10,23.05,4.245,1.155,209.86,17.69,33.43,0,48.79,30.085,343.845,138.613335769701,555.026370688143,3484.2804074950523
2,0,North West,Rented,1037.777,392.72,2,135.865,13.565,53.745,37.29,28.67,41.59,96.23,17.29,461.245,0,39.17,55.62,830.46,34.1950660389327,783.705228008635,4100.917015655066
2,0,Merseyside,Rented,144.692,0,0,46.455,5.475,7.5,86.43,4.395,0.245,0,5.65,12.94,0,0,1,226.04,66.8379789947832,201.99300352633,4601.601656776829
5,3,Eastern,Mortgaged,800.65,0,1,87.095,0,0,18.04,50,2.82,139.96,10.97,463.31,119.08,62.76,143.945,875.65,105.996474818834,1046.41282553702,4144.839350939088
3,1,Scotland,Mortgaged,1304.1326,1015.45,2,141.82,52.115,44.325,27.84,143.992692307692,0.645,200.75,19.96,393.345,76.92,159.81,166.615,993.39,176.24214159316,1357.09765964579,3367.6288810780075
2,0,Merseyside,Mortgaged,308.202,0,0,14.105,2.745,25,12.48,22.88,4.775,0,6,36.74,0,24.9,5.045,229.93,61.37,261.429364873322,3689.0264471154537
3,2,North East,Mortgaged,307.04,224.2,2,46.03,8.28,37.39,35,4.355,0,49.07,5.54,81.21,0,26.99,20.38,354.75,75.594,446.515515019413,3643.7299773373215
1,0,Eastern,Mortgaged,497.86,291.4,1,8.445,5,0,17.58,44.47,4.18,5.38,2.77,12.31,0,12.89,21.99,145.265384615385,81.8881391965594,273.13,4828.60867520159
3,0,Wales,Mortgaged,968.2,501.96,3,64.93,1.975,56,27.78,4.765,8.53,103.76,21.3,46.7,0,38.065,36.49,314.465769230769,183.662801866102,515.501941680135,6123.043368640644
2,1,Yorkshire,Rented,318.97,356.04,1,44.36,23.78,28.475,89.55,89.035,0,128.25,10,88.17,0,76.845,12.775,509.15,25.42,717.632101672241,2679.0126096908707
6,3,London,Mortgaged,296.172,115.39,2,20.35,0,0,28.08,117.745,1.545,56.885,16.2,20.165,0,45.375,43.305,361.135,147.185288596203,443.588256989437,4149.086675739015
2,1,South West,Mortgaged,268.06,0,2,0,13.5,0,20.88,0,0,34.1,21.15,2.73,0,16.605,0,135.905,144.445683188775,289.834587587996,4042.5787603147464
3,1,South East,Other,709.13,0,2,92.855,0,2.495,10.31,40.835,0,35.525,9.15,52.665,84.62,58.35,21.275,344.055384615385,485.084918163866,1055.26515937858,3099.5477334115126
4,0,Wales,Mortgaged,511.05,399.17,3,45.275,0,0,48.02,51.49,0,72.43,7.48,123.47,0,26.115,21.23,558.535,153.770132044199,579.302622918151,4119.530291984189
2,0,Scotland,Mortgaged,871.35,436.18,2,43.17,11.2,9.985,19.38,5.685,0,60,0.93,29.67,0,9.8,8.52,281.37,153.98,576.077457607051,3833.1856476779703
3,0,Wales,Mortgaged,677.88,422.79,2,37.115,29.355,49.995,42.68,0.465,0,58.69,10.12,37.745,0,164.135,88.545,684.735,158.538775116851,801.635,5859.209545774109
2,0,South West,Rented,502.06,303.91,2,50.285,0,61.75,87.3,0,16.505,94.74,0,40.565,0,29.32,8.535,259.817692307692,43.175321143032,448.607484144618,4725.598556671413
2,0,North East,Other,261.734,0,0,38.2,0,59.48,12,56.915,0,18.495,10.01,17.11,0,37.73,95.355,355.915,17.59,561.405,2707.669559958669
2,0,North East,Mortgaged,909.77,600.05,2,13.61,6.9,65.295,37.5,30.69,0,56.03,14.82,29.34,0,101.08,22.73,494.705,103.64,504.817511318226,4387.911250813021
2,0,Scotland,Mortgaged,336.442,0,0,78.905,35.975,26,31.13,44.015,0,29.73,17.39,29.925,0,156.16,65.5,477.855,84.33690707741,468.272447014459,5039.70071775838
2,0,South West,Owned outright,186.16,0,2,90.07,10.675,3,22.74,137.065,0.31,41,11.04,28.535,0,18.67,12.11,228.65,48.0705955385935,244.11,3180.8715111985043
